Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,DateBirth,RemoteWork,PerformanceRating,TotalWorkingYears,MonthlyIncome
no,non_travel,1269.0,19,1,life_sciences,"888,0",1,female,66.0,2,1,laboratory_technician,4,unknown,10778,0,unknown,17,4,0,2,2.0,5,3,4,1999,false,3.0,11.557873824923,2849.8
no,travel_rarely,395.0,9,3,marketing,"893,0",2,female,98.0,2,1,sales_representative,2,unknown,12102,0,unknown,19,4,1,3,3.0,2,1,2,1985,yes,3.0,3.0,2899.0
yes,travel_rarely,341.0,1,3,medical,"896,0",2,male,48.0,2,1,sales_representative,3,unknown,23522,6,yes,19,3,3,3,3.0,3,0,2,1994,no,3.0,5.0,4848.0
no,travel_frequently,798.0,1,3,life_sciences,"902,0",4,male,33.0,3,2,healthcare_representative,4,married,21782,4,unknown,13,2,1,2,2.0,5,2,2,1980,yes,3.0,12.0,5562.0
no,travel_rarely,821.0,5,4,medical,"916,0",1,female,98.0,3,2,sales_executive,4,single,24252,1,unknown,14,2,0,3,3.0,4,0,2,1995,false,3.0,4.0,3690.8
yes,travel_rarely,500.0,2,3,unknown,"922,0",3,male,49.0,2,1,sales_representative,3,single,22052,1,unknown,13,4,0,3,2.0,2,0,2,2003,yes,3.0,2.0,3946.0
no,unknown,1454.0,2,4,life_sciences,"925,0",4,male,65.0,2,1,sales_representative,4,single,13137,1,yes,18,1,0,3,2.0,3,1,2,1976,yes,3.0,3.0,4063.0
yes,travel_rarely,617.0,3,1,life_sciences,unknown,2,male,34.0,3,2,manufacturing_director,3,married,10022,0,yes,19,1,1,3,4.0,3,0,2,2001,true,3.0,4.0,3690.8
no,unknown,995.0,9,3,medical,"930,0",3,male,77.0,3,1,research_scientist,3,divorced,9834,5,no,18,2,1,2,3.0,2,2,2,1995,yes,3.0,6.0,2377.0
yes,unknown,1122.0,6,3,medical,unknown,4,female,70.0,3,1,laboratory_technician,1,married,4303,7,unknown,21,4,0,2,1.0,2,2,2,1984,yes,4.0,5.112845826240914,2404.0
no,travel_rarely,1198.0,1,4,unknown,"939,0",3,female,100.0,2,1,research_scientist,1,single,3339,3,unknown,11,2,0,1,3.0,3,0,2,1990,false,3.0,5.746443922342398,2799.0
no,travel_rarely,188.0,7,4,other,unknown,2,female,65.0,3,1,research_scientist,4,single,23293,2,unknown,18,3,0,6,3.0,6,0,1,1987,yes,3.0,8.0,4687.8
no,travel_rarely,1219.0,48,3,unknown,"975,0",3,male,86.0,3,2,sales_executive,3,unknown,6179,1,unknown,16,2,0,3,3.0,5,1,0,1988,yes,3.0,5.0,4848.0
yes,unknown,335.0,9,2,medical,"991,0",3,female,46.0,2,1,research_scientist,1,single,10322,0,yes,22,1,0,0,3.0,3,1,2,1992,no,4.0,4.0,8412.8
no,travel_rarely,461.0,13,1,life_sciences,"995,0",2,male,53.0,3,1,research_scientist,4,single,17241,3,unknown,18,1,0,4,3.0,3,0,2,1990,no,3.0,5.0,3452.0
no,unknown,1134.0,24,4,unknown,"1001,0",24,male,37.0,3,1,laboratory_technician,2,married,12086,9,no,14,2,1,2,3.0,2,2,2,1996,false,3.0,4.0,2811.0
yes,travel_rarely,138.0,22,3,unknown,unknown,1,male,48.0,3,1,research_scientist,3,married,11539,4,unknown,11,2,0,2,3.0,5,0,1,1993,yes,3.0,11.557873824923,2849.8
no,unknown,1206.0,17,1,medical,unknown,4,male,41.0,2,2,manufacturing_director,3,divorced,24117,1,no,15,2,2,6,3.0,4,3,2,1999,no,3.0,5.0,4377.0
yes,travel_rarely,622.0,14,4,other,"1010,0",3,female,39.0,2,1,laboratory_technician,2,divorced,10074,1,yes,24,4,1,2,1.0,4,0,2,1988,no,4.0,5.0,5443.8
yes,unknown,109.0,5,3,unknown,"1017,0",2,male,60.0,3,1,laboratory_technician,2,unknown,25725,0,unknown,17,1,0,3,3.0,3,1,2,1993,true,3.0,4.0,3690.8
no,travel_rarely,277.0,6,3,unknown,"1022,0",1,female,97.0,2,2,healthcare_representative,3,unknown,13119,2,no,13,4,0,0,3.0,2,2,2,1975,yes,3.0,19.0,4240.0
no,travel_rarely,549.0,7,2,medical,unknown,4,male,42.0,3,2,manufacturing_director,3,unknown,23371,6,unknown,14,2,0,6,3.0,2,2,1,1982,false,3.0,8.0,4687.8
no,unknown,1055.0,2,4,unknown,"1027,0",1,male,47.0,3,2,manufacturing_director,4,unknown,4658,0,unknown,18,2,1,2,3.0,3,2,2,1996,yes,3.0,8.037026894190962,4227.0
no,travel_rarely,802.0,10,3,other,"1028,0",2,female,45.0,3,1,laboratory_technician,4,unknown,9541,1,no,20,1,1,4,2.0,3,1,2,1988,no,4.0,3.0,3917.0
yes,non_travel,265.0,29,2,medical,"1037,0",2,female,79.0,1,2,sales_executive,1,single,21813,8,no,18,4,0,6,3.0,2,2,2,1997,yes,3.0,9.22723177172012,4969.0
no,non_travel,1038.0,8,1,life_sciences,"1044,0",2,male,66.0,2,1,sales_representative,4,unknown,21437,0,unknown,19,4,0,2,2.0,2,2,2,1990,false,3.0,11.557873824923,2849.8
yes,unknown,342.0,2,3,life_sciences,"1053,0",1,female,57.0,3,1,research_scientist,1,married,15346,6,unknown,14,2,1,2,3.0,3,1,2,1997,yes,3.0,6.0,2042.0
no,travel_frequently,1186.0,3,4,unknown,unknown,3,female,44.0,3,1,research_scientist,3,unknown,2997,3,no,16,1,1,2,3.0,2,2,2,1985,false,3.0,8.0,2821.0
no,unknown,430.0,47,4,medical,"1069,0",47,female,40.0,3,5,research_director,4,unknown,21445,9,no,17,4,2,0,3.0,2,2,2,1977,true,3.0,23.0,4334.0
yes,unknown,769.0,9,3,marketing,"1077,0",4,male,54.0,3,1,sales_representative,4,single,17205,1,yes,14,2,0,3,3.0,2,0,2,2003,yes,3.0,2.0,3946.0
no,unknown,1176.0,20,3,other,"1084,0",20,female,85.0,3,2,manufacturing_director,1,married,9096,0,unknown,15,3,1,1,2.0,6,0,2,1993,no,3.0,7.0,9957.0
no,non_travel,1277.0,8,5,unknown,"1094,0",1,female,87.0,1,1,laboratory_technician,3,married,5869,1,unknown,19,4,3,4,3.0,3,1,2,1996,no,3.0,3.0,4063.0
no,unknown,1091.0,2,1,unknown,"1096,0",4,female,65.0,3,3,manufacturing_director,2,married,15813,3,no,18,2,1,4,3.0,3,1,2,1968,yes,3.0,23.0,4334.0
no,travel_rarely,654.0,5,3,life_sciences,"1099,0",4,female,34.0,2,3,healthcare_representative,4,unknown,21214,4,no,15,3,1,2,3.0,3,1,2,1990,yes,3.0,11.557873824923,2849.8
no,unknown,895.0,15,2,life_sciences,"1102,0",1,female,50.0,3,1,laboratory_technician,3,unknown,22482,1,no,16,4,1,5,2.0,4,2,2,1995,yes,3.0,4.0,2207.0
no,unknown,618.0,3,1,life_sciences,"1103,0",1,female,45.0,3,2,healthcare_representative,4,unknown,22266,0,no,17,3,0,1,2.0,6,0,4,1989,yes,3.0,13.697718286105241,7756.0
yes,unknown,1017.0,25,3,medical,"1108,0",1,female,55.0,2,1,research_scientist,2,single,2993,4,yes,20,2,0,0,3.0,2,2,2,1990,false,4.0,5.0,5443.8
no,unknown,970.0,7,3,life_sciences,"1114,0",4,male,30.0,3,2,sales_executive,2,married,13401,0,no,17,3,1,3,3.0,3,0,2,1990,no,3.0,4.0,3690.8
no,unknown,984.0,1,1,unknown,"1131,0",4,male,70.0,2,1,research_scientist,2,single,25326,1,yes,11,3,0,6,4.0,2,2,2,2002,true,3.0,2.0,2070.0
no,travel_frequently,793.0,20,3,unknown,"1135,0",3,female,67.0,4,1,sales_representative,4,married,21981,0,no,12,1,1,4,3.0,2,2,2,1992,yes,3.1562486718796623,3.0,2791.0
no,unknown,1182.0,11,2,marketing,unknown,4,female,54.0,3,2,sales_executive,4,divorced,18500,1,unknown,11,4,1,3,3.0,5,0,2,1988,yes,3.0,5.0,4848.0
no,unknown,1003.0,2,2,unknown,"1140,0",4,female,95.0,3,2,manufacturing_director,3,single,15834,2,no,11,4,0,3,3.0,3,0,2,1989,yes,3.0,11.557873824923,2849.8
yes,unknown,603.0,9,4,unknown,"1157,0",1,male,77.0,3,2,sales_executive,1,single,18385,0,unknown,17,1,0,3,3.0,5,0,3,1990,false,3.0,6.0,8224.0
yes,unknown,874.0,15,3,medical,"1160,0",3,female,72.0,3,1,laboratory_technician,3,unknown,6233,1,no,12,3,1,5,2.0,2,2,2,1992,yes,3.0,5.4432785290095,2610.0
no,travel_rarely,367.0,25,2,unknown,"1161,0",3,male,52.0,2,2,healthcare_representative,4,unknown,17171,7,no,13,3,2,2,3.0,6,1,3,1986,true,3.0,9.0,5731.0
no,travel_rarely,199.0,6,3,unknown,"1162,0",4,female,55.0,2,1,research_scientist,3,married,7950,1,no,13,3,1,0,3.0,4,2,2,1996,yes,3.156736165347353,4.0,2539.0
no,travel_frequently,798.0,4,4,other,"1185,0",4,female,66.0,2,1,laboratory_technician,4,married,26537,1,unknown,13,2,1,2,4.0,2,2,2,1988,true,3.0,2.0,2376.0
no,unknown,718.0,4,4,unknown,unknown,4,male,92.0,3,5,manager,1,divorced,18575,4,no,13,4,1,2,3.0,5,4,2,1967,true,3.0,28.0,4334.0
no,unknown,1457.0,7,3,medical,"1195,0",1,male,83.0,3,1,research_scientist,3,unknown,20100,4,yes,19,3,1,2,3.0,3,0,2,1978,yes,3.0,11.557873824923,2849.8
no,travel_rarely,805.0,3,3,unknown,unknown,1,female,87.0,2,1,laboratory_technician,3,single,12828,1,unknown,12,1,0,2,2.0,2,1,2,2003,yes,3.0,2.0,3946.0
no,travel_frequently,1421.0,2,3,unknown,unknown,4,male,30.0,3,4,manager,1,unknown,9490,2,no,22,3,1,3,3.0,2,2,2,1973,true,4.0,11.32083555609988,4318.6
no,unknown,1450.0,15,2,life_sciences,"1217,0",4,female,52.0,3,5,research_director,2,unknown,10849,5,unknown,11,1,1,2,3.0,4,0,3,1977,yes,3.0,25.0,19081.0
no,unknown,116.0,13,3,other,"1234,0",3,male,77.0,2,1,laboratory_technician,2,married,7331,1,no,20,3,1,2,3.0,2,2,2,1991,yes,4.0,2.0,2743.0
no,unknown,1212.0,8,2,unknown,unknown,3,male,78.0,2,3,sales_executive,4,married,13755,4,unknown,11,2,1,6,2.0,13,4,12,1988,no,3.0,16.0,4334.0
no,unknown,1010.0,1,3,life_sciences,unknown,1,male,97.0,3,1,research_scientist,4,divorced,5598,1,no,15,1,3,5,3.0,3,1,2,1994,yes,3.0,3.0,3760.0
yes,travel_frequently,798.0,10,2,unknown,unknown,1,male,45.0,2,1,laboratory_technician,3,unknown,25308,1,unknown,20,3,0,2,1.0,2,2,2,2002,yes,4.0,2.0,4356.4
no,travel_rarely,131.0,2,3,marketing,unknown,3,male,86.0,3,2,sales_executive,1,unknown,6039,0,unknown,12,4,0,3,3.0,3,0,2,1989,yes,3.0,4.0,4538.0
no,unknown,791.0,1,4,medical,"1286,0",4,female,44.0,3,1,laboratory_technician,3,single,6842,0,yes,11,3,0,2,2.0,4,0,2,1995,no,3.0,11.557873824923,2849.8
no,travel_rarely,735.0,6,1,life_sciences,"1291,0",3,female,66.0,3,1,research_scientist,3,married,6020,0,yes,14,4,0,3,3.0,3,2,2,1988,false,3.1566176673389754,4.0,2705.6
no,travel_frequently,193.0,2,3,life_sciences,unknown,4,female,52.0,2,1,laboratory_technician,4,married,14222,1,unknown,12,2,1,2,3.0,2,2,2,1995,no,3.0,7.4595690021283,3867.0
no,travel_rarely,640.0,1,3,technical_degree,"1301,0",4,female,84.0,3,1,research_scientist,1,single,4732,2,unknown,11,2,0,2,2.0,3,1,2,1995,no,3.0,5.0,2080.0
no,unknown,266.0,1,3,medical,"1303,0",4,male,40.0,3,1,research_scientist,2,single,18830,1,unknown,18,4,0,3,2.0,2,2,1,1998,false,3.0,4.6187969831200295,2096.0
no,unknown,848.0,23,4,life_sciences,"1308,0",1,female,88.0,3,1,research_scientist,3,unknown,26076,1,unknown,12,4,2,3,3.0,2,2,2,1965,yes,3.0,11.557873824923,2849.8
yes,unknown,798.0,23,3,medical,unknown,3,female,93.0,3,1,research_scientist,1,single,22154,0,unknown,13,1,0,2,3.0,5,0,3,1984,false,3.0,6.0,3904.0
no,travel_rarely,1138.0,6,3,technical_degree,"1311,0",1,male,48.0,2,2,laboratory_technician,4,married,23631,0,no,12,1,1,6,3.0,9,6,7,1993,true,3.0,10.0,4627.0
no,unknown,798.0,46,3,life_sciences,"1317,0",46,male,43.0,3,4,research_director,1,married,22422,4,unknown,11,2,0,2,3.0,3,1,2,1973,yes,3.0,11.557873824923,2849.8
no,unknown,256.0,10,2,medical,"1329,0",3,female,40.0,1,2,sales_executive,2,single,22074,1,no,13,1,0,4,3.0,19,11,9,1982,yes,3.0,19.0,4061.2
yes,unknown,798.0,1,3,unknown,"1331,0",4,male,54.0,3,1,sales_representative,2,unknown,8319,1,yes,11,1,0,2,4.0,3,2,2,1992,false,3.0,4.9492312213558876,2302.0
yes,unknown,935.0,3,3,life_sciences,"1333,0",1,female,89.0,3,1,laboratory_technician,1,unknown,14669,4,no,12,3,0,4,4.0,3,1,2,1979,yes,3.15199254450349,10.0,7294.8
no,non_travel,458.0,16,2,unknown,unknown,3,female,74.0,3,1,research_scientist,3,divorced,8532,9,no,16,2,1,0,3.0,4,0,0,1983,true,3.0,6.0,5044.8
no,travel_rarely,882.0,19,1,medical,"1358,0",4,female,67.0,3,1,laboratory_technician,4,married,9075,3,unknown,11,3,3,6,2.0,3,1,2,1998,no,3.0,11.557873824923,2849.8
no,travel_rarely,329.0,1,4,life_sciences,"1361,0",2,female,88.0,3,1,laboratory_technician,2,unknown,6762,3,no,22,3,1,3,3.0,4,0,3,1983,yes,4.0,7.0,3661.8
no,travel_rarely,798.0,11,2,technical_degree,unknown,4,male,82.0,2,4,manufacturing_director,2,unknown,24439,3,no,16,2,0,1,2.0,5,0,3,1972,yes,3.0,11.557873824923,2849.8
no,travel_frequently,793.0,2,1,life_sciences,"1371,0",4,female,43.0,1,2,sales_executive,4,single,20392,3,no,20,2,0,3,3.0,6,0,0,1996,false,4.0,9.390846376605147,5071.0
yes,unknown,662.0,18,4,marketing,"1380,0",4,male,67.0,3,2,sales_executive,3,married,23288,0,unknown,18,3,1,0,2.0,4,3,2,1988,yes,3.0,5.0,4848.0
no,unknown,693.0,7,3,unknown,unknown,4,female,57.0,4,1,research_scientist,3,divorced,15748,1,no,11,4,3,2,3.0,4,0,3,1985,yes,3.0,4.0,3690.8
yes,unknown,798.0,22,4,unknown,"1389,0",4,female,98.0,3,2,manufacturing_director,3,married,21057,1,unknown,15,4,2,3,2.0,10,6,7,1992,true,3.0,10.0,3475.6
no,unknown,541.0,2,3,unknown,unknown,2,female,52.0,3,3,sales_executive,2,unknown,15395,2,unknown,11,2,0,5,3.0,4,3,2,1972,yes,3.0,14.0,10596.0
no,unknown,1200.0,22,3,unknown,"1392,0",4,male,75.0,3,2,research_scientist,4,unknown,13953,3,unknown,14,1,2,4,2.0,6,3,3,1982,no,3.0,12.0,5467.0
no,unknown,499.0,2,1,marketing,"1396,0",3,female,36.0,3,2,sales_executive,2,married,20497,0,yes,13,1,3,3,2.0,3,1,2,1991,yes,3.0,4.0,3690.8
no,travel_rarely,1372.0,18,1,life_sciences,unknown,1,female,93.0,4,2,sales_executive,3,married,12477,2,no,11,2,0,3,2.0,3,1,2,1998,false,3.0,6.0,5044.8
no,unknown,798.0,10,3,marketing,"1403,0",4,male,98.0,2,2,sales_executive,4,married,7100,1,yes,11,4,0,3,3.0,6,4,4,1996,yes,3.0,10.510471531859372,5769.0
yes,travel_rarely,798.0,22,4,life_sciences,"1405,0",4,male,51.0,3,1,research_scientist,3,single,25681,1,yes,13,4,0,2,3.0,8,7,7,1996,yes,3.157249326293172,8.0,2394.0
no,unknown,1462.0,11,3,medical,"1411,0",1,male,94.0,3,1,laboratory_technician,3,single,19106,4,no,18,1,0,6,3.0,3,0,2,1986,true,3.0,8.0,3629.0
no,travel_frequently,200.0,18,2,life_sciences,"1412,0",3,female,60.0,3,3,manufacturing_director,4,unknown,19944,2,no,11,3,0,2,3.0,2,2,2,1988,yes,3.0,10.0,9362.0
no,unknown,949.0,1,3,unknown,"1415,0",1,female,81.0,3,1,laboratory_technician,4,unknown,4910,4,no,11,2,1,2,2.0,3,0,2,1998,true,3.0,7.0,3229.0
no,unknown,798.0,7,4,marketing,"1428,0",4,male,73.0,3,2,sales_executive,1,divorced,12761,7,no,14,2,2,3,3.0,3,0,2,1993,yes,3.0,11.557873824923,2849.8
no,unknown,182.0,8,5,life_sciences,unknown,1,male,93.0,3,4,research_director,2,unknown,8847,3,no,11,3,0,3,4.0,3,1,0,1992,yes,3.0,27.598412987813692,16422.0
no,unknown,329.0,16,4,marketing,"1436,0",3,male,98.0,2,2,sales_executive,1,unknown,13494,4,no,13,1,2,3,2.0,3,0,2,1987,false,3.0,11.0,5647.0
yes,travel_rarely,383.0,9,2,unknown,"1439,0",1,female,68.0,2,1,sales_representative,1,unknown,15182,3,no,12,1,0,2,3.0,3,2,2,1998,true,3.0,6.0,4400.0
no,unknown,1255.0,1,2,life_sciences,"1441,0",1,male,90.0,3,1,research_scientist,1,unknown,10494,2,unknown,22,4,1,3,4.0,3,1,0,1967,true,4.0,5.0,2066.0
no,unknown,798.0,5,5,medical,"1448,0",2,female,90.0,4,1,research_scientist,3,unknown,5561,2,unknown,12,1,0,5,3.0,4,0,3,1982,yes,3.0,7.0,4825.8
no,travel_rarely,1398.0,8,2,unknown,unknown,4,male,96.0,4,1,human_resources,2,unknown,24609,9,no,18,4,0,3,3.0,3,0,2,1992,true,3.1535342521153185,8.0,3864.2
yes,travel_frequently,523.0,2,3,life_sciences,"1464,0",2,female,94.0,3,1,laboratory_technician,4,unknown,21081,6,unknown,13,3,1,2,1.0,2,2,2,1992,yes,3.0,7.0,4825.8
no,unknown,1221.0,7,3,marketing,"1466,0",3,female,96.0,3,2,sales_executive,1,divorced,24795,4,no,11,1,3,3,3.0,2,2,2,1975,no,3.0,10.056525466710111,5486.0
yes,unknown,1107.0,9,4,unknown,"1467,0",1,male,52.0,3,1,human_resources,3,married,3072,1,no,15,4,0,0,3.0,2,2,2,1989,false,3.0,2.0,3946.0
no,unknown,981.0,5,3,life_sciences,"1471,0",3,female,90.0,2,1,laboratory_technician,3,single,7973,3,unknown,14,4,0,5,3.0,5,0,3,1979,no,3.0,7.0,3162.0
no,travel_rarely,1495.0,5,4,unknown,"1473,0",1,female,96.0,3,2,healthcare_representative,3,married,21534,2,no,14,2,1,0,2.0,3,1,2,1974,yes,3.1509770753602497,20.0,6651.0
no,unknown,1467.0,20,3,life_sciences,"1475,0",4,female,49.0,3,1,research_scientist,2,unknown,21158,1,unknown,13,3,0,3,2.0,5,1,3,1979,no,3.0,6.0,3420.0
yes,unknown,1496.0,1,3,unknown,"1486,0",1,female,92.0,3,1,sales_representative,3,married,15747,3,unknown,15,4,1,3,4.0,3,1,2,1995,false,3.0,5.0,2909.0
no,travel_frequently,1193.0,2,1,unknown,unknown,2,female,86.0,3,3,manufacturing_director,3,single,19719,5,unknown,18,2,0,2,2.0,2,2,2,1979,true,3.147367421668005,16.0,8832.2
no,travel_rarely,1229.0,4,4,life_sciences,unknown,4,female,30.0,3,2,healthcare_representative,3,married,16143,0,unknown,16,2,0,2,3.0,3,1,2,1968,yes,3.0,4.0,3690.8
no,travel_frequently,467.0,7,3,life_sciences,"1507,0",3,female,55.0,3,2,sales_executive,1,single,11827,0,unknown,14,4,0,5,3.0,4,1,3,1995,true,3.0,5.0,4898.0
no,travel_rarely,271.0,45,2,medical,"1509,0",45,male,43.0,2,2,laboratory_technician,1,married,23070,4,unknown,25,1,1,3,3.0,3,1,2,1974,true,4.0,10.0,8948.0
no,travel_frequently,410.0,2,1,life_sciences,"1513,0",4,male,97.0,3,1,laboratory_technician,2,unknown,4668,0,no,13,3,3,3,3.0,3,0,2,1994,false,3.0,6.357586858108717,3180.0
no,unknown,495.0,10,3,unknown,"1516,0",3,female,64.0,3,3,manager,4,unknown,21072,2,unknown,25,2,0,5,4.0,5,0,0,1991,true,3.1426507928346656,10.0,11244.0
yes,travel_frequently,561.0,3,3,life_sciences,"1537,0",4,male,33.0,3,1,research_scientist,3,unknown,4156,1,no,12,1,0,2,3.0,7,7,7,1992,yes,3.0,7.0,4825.8
no,unknown,1142.0,43,2,life_sciences,"1552,0",4,female,72.0,3,2,healthcare_representative,4,divorced,8841,3,unknown,18,3,0,2,3.0,2,2,2,1983,false,3.0,8.0,4069.0
no,travel_rarely,1157.0,2,4,life_sciences,unknown,3,female,70.0,3,1,sales_representative,4,unknown,17001,3,yes,21,4,0,3,2.0,3,1,2,1987,false,4.0,7.0,3661.8
no,unknown,1242.0,8,4,life_sciences,"1560,0",1,female,46.0,3,2,sales_executive,1,unknown,10589,2,no,13,4,1,6,1.0,2,2,2,1990,no,3.0,11.509794495067815,6392.0
no,unknown,1288.0,14,4,unknown,"1568,0",14,female,33.0,3,3,sales_executive,2,married,17799,3,unknown,12,2,1,3,3.0,4,1,3,1993,true,3.0,9.0,4315.2
yes,travel_rarely,903.0,2,3,medical,"1573,0",3,female,81.0,3,2,manufacturing_director,2,married,7653,4,unknown,11,1,2,2,3.0,5,1,4,1985,no,3.0,9.044370105900278,4855.0
no,travel_rarely,1108.0,15,4,unknown,"1576,0",3,male,65.0,3,1,research_scientist,1,married,16530,8,unknown,12,4,1,3,2.0,8,7,6,1975,true,3.0,11.557873824923,2849.8
no,unknown,1351.0,1,4,unknown,"1580,0",2,female,45.0,3,2,research_scientist,4,unknown,13008,9,no,17,2,1,3,2.0,2,2,1,1989,yes,3.0,11.557873824923,2849.8
no,travel_rarely,437.0,16,3,life_sciences,"1583,0",2,male,90.0,3,2,sales_executive,2,single,16379,2,no,12,2,0,5,4.0,3,1,2,1985,false,3.0,8.0,4687.8
no,travel_rarely,798.0,10,4,unknown,"1587,0",1,male,51.0,3,2,healthcare_representative,3,single,4223,3,yes,16,3,0,4,3.0,5,0,4,1988,true,3.0,11.557873824923,2849.8
no,unknown,977.0,10,3,unknown,"1592,0",4,female,45.0,4,1,research_scientist,3,married,12826,2,no,16,4,1,2,3.0,2,2,2,2000,yes,3.0,4.0,3690.8
no,unknown,1302.0,6,4,unknown,"1594,0",1,female,80.0,4,2,laboratory_technician,1,unknown,19711,3,yes,13,4,1,3,3.0,3,0,2,1987,false,3.0,9.0,4315.2
no,travel_frequently,653.0,36,4,unknown,"1597,0",36,female,92.0,2,2,healthcare_representative,3,unknown,15332,1,no,14,2,1,3,2.0,8,7,7,1989,no,3.0,8.0,4687.8
no,non_travel,457.0,26,2,other,unknown,2,male,85.0,2,1,research_scientist,3,married,10293,1,unknown,14,2,0,2,2.0,4,1,3,2001,yes,3.1566176673389754,4.0,2705.6
no,unknown,634.0,5,4,unknown,"1607,0",2,male,35.0,4,1,research_scientist,4,married,18783,3,no,17,4,2,3,3.0,3,0,2,1991,yes,3.0,6.0,3312.0
no,travel_frequently,715.0,2,4,unknown,unknown,4,female,54.0,3,2,sales_executive,1,single,21602,7,unknown,13,4,0,3,3.0,5,0,3,1992,no,3.0,11.557873824923,2849.8
no,travel_rarely,559.0,12,4,life_sciences,unknown,3,male,76.0,3,2,manufacturing_director,3,married,12421,9,yes,12,2,2,2,3.0,3,1,1,1987,yes,3.0,7.0,4825.8
no,unknown,546.0,19,1,medical,"1623,0",3,female,97.0,3,1,research_scientist,4,single,26009,1,no,18,3,0,2,3.0,2,2,2,2002,no,3.0,6.256531726997751,3117.0
no,unknown,1176.0,26,4,unknown,unknown,4,male,66.0,3,5,manager,3,married,5220,3,no,11,3,1,2,3.0,5,1,0,1976,false,3.0,27.0,4061.2
no,unknown,711.0,4,3,medical,unknown,1,male,81.0,3,2,manufacturing_director,3,unknown,3140,0,no,13,4,0,2,1.0,9,3,8,1984,true,3.0,11.557873824923,2849.8
no,unknown,448.0,16,3,unknown,"1641,0",3,male,84.0,3,3,manufacturing_director,4,unknown,19948,6,unknown,15,4,0,2,2.0,4,3,3,1983,yes,3.1458257140561763,18.0,7284.6
no,travel_frequently,365.0,4,5,unknown,"1644,0",3,female,89.0,2,4,manager,4,unknown,5602,2,no,25,2,1,3,3.0,2,2,2,1975,yes,4.0,25.641473889068603,15202.0
yes,unknown,763.0,10,2,medical,"1645,0",1,female,59.0,1,2,sales_executive,4,unknown,22098,6,yes,14,4,2,2,2.0,2,2,2,1988,false,3.0,11.557873824923,2849.8
no,travel_rarely,486.0,8,3,medical,"1647,0",2,male,86.0,4,1,research_scientist,3,unknown,22490,7,unknown,17,1,0,0,3.0,3,0,2,1996,no,3.0,5.0,4848.0
no,unknown,591.0,2,3,medical,"1648,0",4,female,87.0,3,1,research_scientist,4,single,6297,2,no,13,3,0,0,2.0,4,1,2,1996,yes,3.0,5.395157038004278,2580.0
yes,travel_rarely,1329.0,7,3,unknown,unknown,1,female,66.0,3,1,laboratory_technician,1,unknown,3339,3,yes,14,2,0,3,1.0,4,0,3,1983,yes,3.0,10.0,2166.0
no,unknown,469.0,10,3,unknown,unknown,3,female,42.0,2,2,sales_executive,3,single,23413,9,no,11,3,0,2,3.0,5,1,4,1994,yes,3.0,11.557873824923,2849.8
no,unknown,711.0,5,4,life_sciences,"1651,0",2,male,42.0,3,3,healthcare_representative,1,married,22792,4,no,12,3,2,6,3.0,3,0,2,1987,yes,3.1527633983094043,9.0,7050.6
no,travel_rarely,301.0,22,4,other,"1655,0",1,male,72.0,3,4,research_director,2,married,3498,3,unknown,16,2,2,2,3.0,4,1,2,1974,true,3.0,27.0,4061.2
no,travel_rarely,1141.0,13,3,medical,"1657,0",3,male,31.0,3,1,sales_representative,3,single,13251,1,unknown,19,1,0,3,3.0,2,2,2,2003,true,3.0,2.0,3946.0
no,non_travel,894.0,1,4,unknown,"1662,0",4,male,33.0,2,2,manufacturing_director,3,unknown,15411,0,unknown,15,3,0,6,3.0,3,1,2,1987,yes,3.0,4.0,4374.0
no,travel_rarely,392.0,2,4,unknown,"1670,0",4,female,93.0,3,2,sales_executive,4,unknown,3921,1,unknown,14,3,2,5,3.0,6,0,4,1990,true,3.0,6.0,5505.0
no,unknown,798.0,16,3,medical,"1674,0",4,male,74.0,3,1,laboratory_technician,1,divorced,24941,4,unknown,16,2,1,2,2.0,2,2,2,1974,yes,3.0,17.0,2587.0
no,travel_rarely,1225.0,2,4,life_sciences,unknown,2,male,47.0,4,4,manager,2,unknown,21086,6,unknown,14,3,3,2,3.0,3,1,2,1976,true,3.0,29.0,15972.0
no,travel_rarely,727.0,9,1,unknown,unknown,4,female,54.0,3,1,sales_representative,1,unknown,21082,1,no,11,1,0,3,3.0,2,0,2,2003,yes,3.0,11.557873824923,2849.8
no,travel_rarely,1351.0,26,4,unknown,"1682,0",1,female,80.0,3,2,healthcare_representative,3,married,7419,6,no,14,2,2,2,2.0,3,0,2,1987,false,3.0,10.0,3475.6
no,travel_rarely,528.0,1,3,unknown,"1683,0",3,male,44.0,3,1,human_resources,4,unknown,4167,4,yes,18,1,3,2,3.0,2,2,2,1979,false,3.0,8.0,4687.8
no,unknown,1441.0,12,3,technical_degree,"1694,0",12,female,94.0,2,1,research_scientist,2,divorced,23737,5,no,12,4,1,1,3.0,4,1,2,1968,true,3.1535342521153185,8.0,3864.2
